,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7
60.66488716330857,0.014933624920069053,0.11562440952576378,0.000190201803623921,9.774325727426943e-07,0.00010136348460321094,0.6035376409632051,0.0052126040398525215,0.005260539194348766
64.03515867238126,0.05201197250017565,0.4502272780374108,1.9180102262269656e-06,1.341658252281229e-10,7.215623379310299e-07,1.0,0.4196797790437347,0.018086911832950945
67.40543018145397,0.1174287633698931,1.0,1.0676117310474465e-07,4.147815126583613e-06,4.335518608198084e-05,0.00025140349329140943,0.5681295859769774,1.0
70.77570169052667,0.04584344424151065,0.21599459388500064,1.1292091598366346e-06,0.694561735206149,2.7304247793570946e-06,0.9422849918875245,0.007190747493670448,0.4442205469124394
74.14597319959937,0.008413143442707537,0.045293744382014285,2.8463872500858083e-05,0.38883256873620425,8.67091493140381e-05,0.6159409103903934,0.00011150741078162734,0.04489709028333549
77.51624470867206,0.005565809738566782,0.03533586695575345,0.17723571764824178,0.19282283814817544,0.0002401627228852304,0.3229533499681806,0.00021132024173613038,0.03891810189653332
80.88651621774476,0.005032930141259892,0.03213105253864889,0.39249938819028823,0.1156983814790232,0.0008986334417235742,0.1957090169659513,0.00025289921926068145,0.029621122559384202
84.25678772681746,0.004243481544673495,0.029099765272827958,0.5398470066072592,0.0704433466307529,0.001480459121728908,0.13516632498122638,0.0005923472996726316,0.027794636428567956
87.62705923589016,0.003988715231756845,0.024859845767175374,0.6077133489780586,0.048521923977748155,0.0015847448785028984,0.10716630183119,0.012589102870908938,0.020143907971619975
90.99733074496285,0.0037416331838912536,0.020811350097239948,0.6471051148624475,0.05094585092800729,0.0020032300823797284,0.08703494631110394,0.014139221408207447,0.015029944598017037
94.36760225403555,0.0035114640333760556,0.01780519193925892,0.6803016715720362,0.04901169491030319,0.0020992350914420875,0.07242961253339343,0.020333595908669573,0.011157375174372921
97.73787376310825,0.0036017923445439935,0.014525662767317253,0.810946608352849,0.04666965740081361,0.0021593366330473073,0.061600483161331536,0.03398505968398021,0.00026542790940223103
101.10814527218095,0.0038765056963020027,0.013168368842340183,0.8312976616351285,0.03613776127848112,0.0016528122671021842,0.054826034137226004,0.03552800481962462,0.005397522422964806
104.47841678125364,0.0029073137806326665,0.012477170521207618,0.7720476221215266,0.03230846955774237,0.0024183701884671425,0.04423111089932469,0.06955477893539178,0.00010326399349262853
107.84868829032635,0.0018466769047610094,0.009874590542448106,0.7655264401558591,0.03460040559911931,0.002908063726231438,0.03610213090659102,0.13572654395755981,1.1947973156970334e-05
111.21895979939906,0.0022747591473624516,0.008315986679054335,0.7906535432929994,0.025967813906959233,0.0022662775166567848,0.031945723678987445,0.1141774012549385,2.4636874232164514e-05
114.58923130847174,0.0029496642891930756,0.008286007063795625,0.8349272961667327,0.017482082514953583,0.0018926572926787786,0.03339211252349435,0.051636796628586445,0.00022080149369577015
117.95950281754445,0.0032677727062264644,0.007946292340819672,0.8529391885833121,0.012505261020698372,0.0017140020423733553,0.03057044567292709,0.03992618548490473,0.0004778933443250948
121.32977432661714,0.0032669710751600483,0.0074250776326106145,0.8429485735744136,0.007689362830767186,0.00182769794790573,0.028838213712364787,0.040141648985897116,0.00019882929051571042
124.70004583568983,0.0033227144247398076,0.00728465477002309,0.8678359897794921,0.005582503314836643,0.0015260177888279203,0.025910971955853443,0.03887895213916516,0.000277832698610699
128.07031734476251,0.003334090241757383,0.007309506084033436,0.8426704389540973,0.0022079616979822606,0.0015063966807048665,0.023010904230437137,0.03345580571752678,0.010024768490212716
131.44058885383524,0.0033598058468360245,0.007271161747613106,0.8453399861747777,0.002774138499553825,0.0014360494945667064,0.021811785188426542,0.032847508656763245,0.010054574509991634
134.81086036290793,0.0034052029190454157,0.007609873348172417,0.8371243818396568,0.0022140762750413275,0.0011482942065475952,0.01908462183028298,0.028908790267950974,0.012040683968832889
138.18113187198063,0.0033133631928086204,0.007822709459655599,0.8340785686250163,0.001974965614638738,0.0010891625981724732,0.02019305406213969,0.03254948679137652,0.009789892008598328
141.55140338105335,0.0034167251478843886,0.008926081094483666,0.8638663149945763,0.00405576230370693,0.0008230830291598115,0.020495402503682505,0.043423267712217516,0.00033205516617612304
144.921674890126,0.002822890861083529,0.008740168990357402,0.7242492930174256,0.0058603467923244975,0.0006979370659850418,0.019289422064967244,0.1548510279819589,3.5476333731044526e-05
148.29194639919874,0.0007860629190152046,0.008077351020812005,0.003243673285623008,0.004253519024008014,0.00033680467779092165,0.010754798827953238,1.0,6.593839967825325e-08
151.66221790827143,0.0008549194930590299,0.009725956824102589,0.004217853774817226,0.0033643502855143247,0.00039566995376833506,0.01109111780007616,0.9950690511617172,1.041947903539433e-07
155.03248941734412,0.0030448397370531725,0.014182532289567989,0.6893514462818331,0.008812491833600108,0.0004423787216476882,0.019781275498838572,0.14778744146093145,5.002806868479079e-05
158.40276092641682,0.0034327340082320273,0.01870422903084701,0.8073236428073631,0.007941343850144058,0.0004119906685832116,0.019570973501189342,0.025754609726493734,0.005510727856784101
161.7730324354895,0.003709558654504253,0.023110469073316552,0.8218256352849741,0.012403633727856323,0.0002736546845112175,0.01686831632037715,0.019675016567759773,0.00018864231478262367
165.1433039445622,0.0034226975348344677,0.025919991905031144,0.803654838373561,0.020365472860922027,0.0005286382524285393,0.01857080651424046,0.01908592660879402,9.088395954424146e-05
168.51357545363493,0.0036246210729057415,0.030686641405428358,0.7704112063478045,0.024271411243407454,0.0002561583275216512,0.01819669473489957,0.016892896530791603,3.464115988848373e-05
171.88384696270762,0.003966908846296167,0.0361388485606143,0.7434788079023049,0.023615235540185506,9.695337475403559e-05,0.020407640128972237,0.010584199936648508,1.1465743561686724e-05
175.25411847178032,0.004022050737031969,0.045201326202375075,0.7183447266041026,0.02698146859472267,5.9845400958790496e-05,0.019519291604604767,0.00549870220632941,6.857281701205114e-06
178.624389980853,0.0043596976228007294,0.05922695855655518,0.6473430679685218,0.025676807665836073,7.504295889012349e-05,0.019130371224937066,1.5872598654610984e-05,3.826044858097418e-06
181.9946614899257,0.004638082688751625,0.0875087583048225,0.5498948517036057,0.01471953725623531,6.672016079912462e-05,0.015993770196189586,2.914994881702519e-06,2.611449746287962e-05
185.36493299899843,0.00544580142806367,0.13967222405153673,0.3635961421268699,0.0009014988746526921,7.428954205035409e-05,0.011866750656441548,4.300100695027237e-07,8.208198609285392e-06
188.7352045080711,0.00614425352471234,0.22436102185212284,0.12911284630336894,0.0006997436574061129,0.0004683501023153339,0.009280043423747455,2.083118279507683e-08,1.495797886190385e-09
192.10547601714381,0.005229555275335649,0.24007944791573343,0.017548667977166033,0.20478568191587052,0.0008099907442559096,0.006396499021120177,2.3571895307701275e-09,4.840445197092365e-10
195.4757475262165,0.0026812516154505854,0.1411235730638222,0.0006587218990781548,0.7607239027211673,0.001488737164160805,0.00501181187211779,2.9793258877057244e-09,2.040949807633531e-09
198.8460190352892,0.0024736530509715617,0.05652952783027289,0.018490089820490004,1.0,0.0009477757888583033,0.008464166005312551,4.909093808561506e-07,4.3021868037911895e-07
202.2162905443619,0.0028864103221310157,0.03303357303216627,0.3194810010264433,0.6636545474877699,0.000410163464251992,0.010568164993956929,0.0007662229195170038,7.21110462878527e-06
205.5865620534346,0.0028794842798669567,0.025238998524495848,0.6050353553625472,0.3523956991887063,0.0001852202087446007,0.008735415694692801,0.005466552279135612,2.3812081528592913e-05
208.95683356250728,0.0029155135908106957,0.021581919131863067,0.7527594222684625,0.2075647250073463,0.00016379553895267435,0.009505897235552039,0.0005172439001345878,0.00021637855157876195
212.32710507157998,0.0027302635054638758,0.01825506039431911,0.8069686434102535,0.14857277533428584,0.0002741775135503486,0.005111597486439123,0.002231183374860857,0.010739336715725752
215.6973765806527,0.0024671372844552912,0.015363271956036264,0.8301099026908618,0.11054349429769927,0.0004961483445762787,0.004254141888922914,0.03610136633115261,0.010522467914137143
219.0676480897254,0.0028711767510583783,0.01411918236721474,0.835742056504665,0.07173341331341382,0.0002992073356417021,0.001874739673579327,0.052697961619873813,0.009680689452091443
222.43791959879812,0.0031853812675941098,0.01378466225367156,0.8780935140492963,0.045741358088836434,0.00015587528130633926,0.0030465705124962084,0.04889192842246611,0.0006244373083673186
225.80819110787078,0.003483656511305093,0.013061075677877483,0.8990522486105881,0.03443160155875272,3.672080286340959e-05,0.003122117456606761,0.030049110067450188,0.00038296072348989354
229.17846261694348,0.0035527723709986862,0.0115532779144719,0.917502422053325,0.031749662047850666,7.580348048210287e-05,0.002314762157721679,0.027695717999082582,0.0010255331151347226
232.5487341260162,0.0034167454996994638,0.009507746344464085,0.8600683165135875,0.025861138582596716,3.6733093533662365e-05,0.0035368881017629437,0.009371793389726877,0.01903995099828712
235.9190056350889,0.003439611170163146,0.008846000737142125,0.8680450290827797,0.018043157242651032,3.085090525585775e-05,0.0033216722443978855,0.0012262549979088924,0.024299315642869124
239.28927714416156,0.003511120926304959,0.008172436986318749,0.8709649616991548,0.01136810676422318,3.413843676005508e-05,0.0038468690810890276,0.000946608524725876,0.02486355166855591
242.65954865323428,0.0034960146568097997,0.008239024322610007,0.871610108827411,0.007490292051107411,1.4054779060710082e-05,0.0037309593150166524,0.0009436240282677799,0.02528618879352687
246.02982016230698,0.0035671759617813183,0.008015641490909964,0.8918205401476028,0.005375390707322805,1.8583507531848445e-05,0.004031868568383184,0.006085724625852907,0.021905695803581277
249.40009167137967,0.0035606950574599006,0.008135808546476065,0.9790067415362338,0.00489902421984111,1.3447521008039666e-05,0.004445441665212389,0.05752901968751857,0.00950786052974185
252.7703631804524,0.0035067805385631565,0.00863597042278532,0.9719794760916057,0.0038751190992168706,5.659832871721064e-06,0.004531967546842583,0.037828652300255186,0.006073629322504031
256.14063468952503,0.0033934867056584304,0.009164955914238389,0.9617397334574576,0.00421017698799828,1.717897455538204e-05,0.0043919845694913905,0.039720871329558705,0.0016947236917055557
259.51090619859775,0.0032442067337049136,0.009547412088774238,0.9417831436176839,0.004340504095584529,5.591775938924401e-06,0.00435106810863195,0.056703177035836494,0.0003658294954541427
262.8811777076705,0.0033249138141709755,0.00988059229274162,0.9247725312694006,0.005751645062843164,5.68859494866462e-06,0.0027481016584593784,0.058566620618894054,0.00045860032159429214
266.2514492167432,0.0034242812318484375,0.010489463791379121,0.924882076673219,0.00544039669338591,1.3612151898777254e-05,0.001476576661095193,0.05442573575946061,0.0006518073764396326
269.62172072581586,0.003584196806651908,0.011620802674962712,0.9332023167627798,0.004887685592564851,5.334677799557609e-06,0.0010306351330906089,0.040977501249596586,0.0006771764519092569
272.9919922348885,0.0037554265808097723,0.013273914070697059,0.9295572645800926,0.0034974674616458055,9.798425587183962e-06,0.0009100174846493062,0.03128795447268711,0.0006458728512184209
276.36226374396125,0.0036226026165900004,0.014410705820222794,0.930274963804969,0.0040263371011638295,1.7467558820825484e-05,0.001523951677236149,0.02518641897774755,0.0015217003519855266
279.732535253034,0.0036396254448995127,0.01619066157004873,0.8847731422973325,0.0010289256808895613,4.908853270860465e-05,0.0010047568728929698,0.0021973324967745414,0.013763176484015857
283.1028067621067,0.003685603252653675,0.018583982848179845,0.8832098128334297,0.0004931082153748405,5.337612263422974e-05,0.0009615078224820519,0.0011979879036776054,0.011850178301384068
286.47307827117936,0.003686097531481189,0.021502998177137793,0.8802888689791303,0.000202703800088048,5.657161464174975e-05,0.0011587013527000268,0.0004213893708942946,0.01083464559999099
289.843349780252,0.0037406013968652296,0.026259337154260647,0.8577404869843006,0.00013132938318629827,6.396880533524442e-05,0.0014663744902445159,0.00045003562930856955,0.006850831050136322
293.21362128932475,0.003761003841574925,0.03238821877297018,0.8587371036175965,8.137672676215843e-05,0.00012033406381271672,0.0014749579262331514,0.0002918729599053256,0.00010361158210405217
296.58389279839747,0.0038642480203187413,0.03951829104957289,0.818976550175217,0.0001838821505099083,0.00013988414969287786,0.0013603898117192348,8.522670219619289e-05,2.77326643144545e-05
299.95416430747014,0.003998863082887068,0.05095999820785997,0.7563564747240692,7.609037968735424e-06,0.00012692144829386495,0.000843951523565633,1.4798344211745867e-05,5.772030107453798e-06
303.32443581654286,0.004081462259379995,0.06379448847453716,0.655211038006828,1.8266503116291454e-05,0.00016840917855462527,0.0008784150912429745,6.020804069302668e-06,1.2617870053540849e-06
306.6947073256155,0.0040518468767205395,0.07042701410298116,0.6202582491453658,0.0005061796231100611,0.00030341680079717107,0.0008728136472577212,0.00020536119318505822,8.99542289140531e-07
310.06497883468825,0.003998480860637341,0.06665080909929816,0.6055295828731191,0.045085883527128064,0.00031255449498689467,0.000620678533468608,2.9442171676598605e-06,1.2372683461856001e-06
313.43525034376097,0.003542515115594984,0.04448915540800571,0.6150439261576928,0.1663989311107118,0.0002951863074098011,0.0005108373416224621,5.917169881922689e-06,4.521581534235163e-06
316.80552185283364,0.003059511610010039,0.025083494360956558,0.6631244519290448,0.2697918761507194,0.00043557464715939453,0.00038275178499676016,7.847397425043404e-05,2.1056316944529273e-05
320.17579336190636,0.002729318602948949,0.014667312466643389,0.7317788243390903,0.2909370822442056,0.0004913998777524777,0.0003504801843921387,0.0003016994078918996,0.0006871073284473548
323.546064870979,0.002692851429710869,0.011461519400053142,0.8089095048647701,0.22767252293728568,0.0003941721276524149,0.0008111418320023261,0.001613592778052166,0.00020815484234501714
326.91633638005175,0.0028835645912653218,0.010420810296929225,0.8680507703244106,0.15135117059577866,0.00018949547000901847,0.0010172035444651836,0.007844229284317704,0.0009235148651186767
330.2866078891244,0.0030794886396556184,0.009448046683902298,0.8906447902867749,0.09708068276422877,9.214442413231495e-05,0.0006974590523713983,0.025140860140515312,0.0006184250611818778
333.65687939819713,0.0030861159234610905,0.008336724597910957,0.8694243394079166,0.06642635778647962,8.111408099633951e-05,0.000636567026137653,0.003185107490752116,0.017467885220989684
337.02715090726986,0.0031128916754451577,0.007906036257873684,0.8658057994495919,0.045134906184763846,3.295968170996715e-05,0.00024301767302272394,0.0007497592688257744,0.023200715960571775
340.3974224163425,0.003154693812874442,0.007449779766708148,0.8532757038916562,0.03621384656007619,1.3566276200838012e-05,0.0003915422586601889,0.00043453935592330294,0.02737073735332223
343.76769392541524,0.0031144914116814806,0.007081797317096424,0.8532993526617465,0.02748176115048619,1.8747636685309372e-05,0.00018983365854318457,0.000667037619036675,0.029529872926598765
347.1379654344879,0.003260901590517594,0.007012340876559263,0.8401582282666262,0.019661340444180272,2.7770254803631234e-06,9.635502367306958e-05,0.0022873247596559773,0.035304157678423695
350.50823694356063,0.003314198927003398,0.007319353839314451,0.8492389481740508,0.015608419265105073,3.3456979770784316e-06,1.4299033355907549e-05,0.006545732910889175,0.04109951313780251
353.87850845263335,0.0032710008437193375,0.007564616667381225,0.8675695421112133,0.01236565185829389,3.818783132226838e-06,1.6881988310131812e-05,0.0008372174498446504,0.03174105208502201
357.248779961706,0.003220699414804192,0.007884508155889449,0.8815274406096518,0.00880319192968499,9.642929347559538e-06,6.563802346074657e-06,0.0004849398340889378,0.03089953209886049
360.61905147077874,0.003278843906840184,0.00822538697566693,0.8852849902463036,0.0066967545088737895,7.02497631722134e-06,4.636986741726175e-06,0.0003991235439142652,0.029848625310075292
363.9893229798514,0.0032632668820479173,0.008906254957941808,0.9054085789797841,0.004281564259301681,3.177845014501086e-05,3.924304125227796e-06,0.0006371755688780167,0.026580557259456954
367.35959448892413,0.002880187010913007,0.00922126816214707,0.949343051317664,0.0018795712541418267,0.00011559128274196196,5.42814883194074e-06,0.033540564529004106,0.019174879415261928
370.72986599799685,0.0026849318209805476,0.008911532756994193,0.9252140088928088,0.0029619337377054535,0.00017662338312685074,4.0283967395899385e-06,0.0768751414164107,0.01083847197523749
374.1001375070695,0.0030240946364266533,0.009521153430874837,0.9406357416023745,0.0031894553283121963,2.890031661980393e-05,2.1509245950206653e-05,0.05637814691502878,0.007825388646637727
377.4704090161422,0.0034326690464434925,0.010648808059888762,0.9884975176965974,0.002765676442836145,9.036435553717799e-06,2.4892643550624146e-05,0.0320038015658898,0.0011927694937539164
380.8406805252149,0.0035245772744290213,0.011329002360867374,0.9929010312527655,0.001926627876496028,4.624439981211586e-06,6.419883040666673e-05,0.027494013419970837,0.0012072603073383014
384.21095203428763,0.003494849458294505,0.012174493446174965,0.9805708950979379,0.0011821461803275038,3.509646848510526e-06,1.4245963362151733e-05,0.027442317865936056,0.0008041508048926607
387.5812235433603,0.0034807060280097413,0.012883827969595052,0.976926004699857,0.0008386664199707115,7.036774631568329e-06,6.661522662788112e-05,0.0284197187060191,0.0009144250580986954
390.951495052433,0.003636369687638106,0.01404164262778181,0.9664939285893471,0.0004092078536650942,5.578353521258828e-06,1.825379026033314e-05,0.021430990002254104,0.001158794016991689
394.3217665615057,0.0035272938481592637,0.015339056859023576,0.9234381368445452,1.2500422276577318e-05,1.9390407531261835e-05,5.7440845535893416e-05,0.0017184796563726999,0.012363714885319222
397.6920380705784,0.00358519011775191,0.017509559252295463,0.922603892171985,5.936793970075811e-06,2.792698786307356e-05,8.723261986697166e-05,0.0004233098183031208,0.010663328748581365
401.0623095796511,0.0036427878072013537,0.018831647298525742,0.958232738542143,1.559126723735055e-05,4.36960845275796e-05,0.000368475472333426,0.00852149903551422,0.001846667213755693
404.4325810887238,0.003685328374685082,0.019685958139179397,0.9382030886554873,3.805356264864831e-05,7.562556315677052e-05,0.0004508158502672664,0.0021810291908933594,0.0012060703665159626
407.8028525977965,0.003769429176317388,0.020145083311851986,0.9247638705400671,3.662466533446628e-05,3.803959285232254e-05,0.0005988853601096128,0.002299615126638666,0.0019272876794414523
411.1731241068692,0.0036268553424389604,0.01993382306688183,0.888379649237615,0.0002011213181749912,4.608100602237513e-05,0.00031926951292863675,0.001079272150005111,0.009727277728322256
414.5433956159419,0.0035150414763457493,0.018660345525758678,0.8706645808909169,0.0067393984401661776,0.00010187019261645669,0.00028440069107193245,0.0002846303208667854,0.012738336225137236
417.91366712501457,0.0034190185046637715,0.017087509373003868,0.8756162434842273,0.017598984580174542,9.944259153590632e-05,0.00026771502132271857,0.00033757914624531676,0.014083626287595718
421.2839386340873,0.0032627395484779178,0.015892808545242703,0.8847369193754192,0.03085223751941821,0.00014034152725898004,0.000354517771309905,0.0003059509335402409,0.01140604457751188
424.65421014315996,0.0031647306683361986,0.012885384416075197,0.8883752312292182,0.05206493988293585,0.00015692632679702645,0.0004049365941075853,0.0005879229463572975,0.010076464759186693
428.02448165223274,0.003172940348477163,0.010885268569703394,0.9491410180110127,0.06141316743189792,0.0001382144997329506,0.0009075418459540335,0.0023146286269646694,0.0016011829551932067
431.3947531613054,0.003236344550747365,0.008670561463514921,0.9631311255553483,0.060495660913101164,0.00011990556276206022,0.000819750158504844,0.004349257115723715,0.0027163132355118966
434.76502467037807,0.0031823655667244217,0.0075594676235918,0.9721182034701356,0.05145442402843767,5.596951244253229e-05,0.0005638801020846429,0.016529902263189317,0.002223178918874626
438.1352961794508,0.003121808034403917,0.007612583483148198,0.958594494068543,0.038947445875106505,3.5115088439617946e-05,0.000463772193445056,0.009781771248592601,0.008613452524122838
441.50556768852346,0.0031615813977676627,0.007539521822335588,0.9098131242791689,0.02764648925769919,3.237874448331849e-05,2.6172839972043624e-05,0.0019637826594301588,0.01957989081806165
444.87583919759624,0.0032409752787782528,0.007621957048838312,0.8954201834501598,0.018399640844849102,2.0695658319998626e-05,1.919944602236176e-05,0.0015169358703575916,0.023661395903330353
448.2461107066689,0.003316754954622792,0.007442652911441746,0.8822342719235234,0.013206541016353811,2.7581008773693445e-06,3.307198254448358e-06,0.021001793456217166,0.027184260869936243
451.61638221574157,0.0032902449753057033,0.007821875098897207,0.8794616917188717,0.01031118693572808,9.388479858009077e-06,6.127676407964345e-06,0.02558817132180876,0.0267973050537514
454.9866537248143,0.0033998130080481535,0.008745118251251483,0.9062327008410487,0.007379460884394587,6.982001544642238e-06,7.83017653170049e-06,0.0016078192494029346,0.024173987593956624
458.35692523388695,0.0033615438306399802,0.00893536176748353,0.9728661090241663,0.007473304876844924,6.7196203772398295e-06,2.0807267321934895e-05,0.020188039508321633,0.008736196788612026
461.7271967429596,0.003430635084522287,0.008821821037657716,0.9744766807476615,0.0073040266764009985,1.0933176516110807e-05,3.2892732537323914e-05,0.024385027596523907,0.006008623240901204
465.0974682520324,0.0035549573398363263,0.008865340395131663,0.9888163868717516,0.007292291120525084,5.641616008548852e-06,4.8591334919954495e-06,0.0286507828427114,0.0020172147305244172
468.46773976110507,0.0036685384155787214,0.00887280756514228,1.0,0.006987712138406478,6.847574943950714e-06,6.745824500213916e-06,0.03005446696616008,0.0027914948070568374
471.8380112701778,0.0034909019315211808,0.00898159506612358,0.9846365828747893,0.006260799154993325,4.520463505666817e-06,4.310565281518196e-06,0.032783686736911,0.003425184578522426
475.20828277925045,0.003267850094201137,0.00881323327463151,0.9850658025343029,0.005123215323668333,7.793514175223486e-06,1.0486731018935613e-06,0.06066646588988617,0.0036192961825589807
478.5785542883231,0.0026127568223456156,0.008307362164931813,0.9919178209756193,0.004044736793247788,9.93583827626908e-05,1.4619745169989725e-07,0.1354198843067142,0.00013320886136320716
481.9488257973959,0.0028166742265311696,0.009024658652661591,0.9832332291224913,0.0042331755953029454,9.329514378480815e-06,1.1941007901251833e-07,0.10796729400235949,6.888545695428241e-05
485.31909730646856,0.003432293686858768,0.010308958717527357,0.9823605387848715,0.004498352247684159,3.6221142873647687e-06,2.1961868970358448e-06,0.033063473175094116,0.0009621272438287257
488.6893688155413,0.003572677268997864,0.010796357937348537,0.9835588347796504,0.004249723490215729,5.175437091068108e-06,2.073196408841789e-06,0.024119294190107245,0.0011340347460418749
492.05964032461395,0.0036350395658754104,0.010686647973237743,0.9873401814664515,0.0055803347587760855,1.9080969261589864e-05,2.2151955315123456e-06,0.02135592640777278,0.0013018772489826217
495.4299118336866,0.0035818521835060874,0.011049379083414678,0.9894670915895545,0.005070110324483662,4.117101776162344e-05,2.7592971754504534e-06,0.01909233809071994,0.001399652553827948
498.80018334275934,0.003581260832455738,0.011503963985850109,0.9896239484747875,0.00307973356595932,9.54624567431372e-05,6.983486324490338e-05,0.007910160866520402,0.006271956138449998
502.170454851832,0.0035311177554592323,0.011368914725954892,0.9704142152358328,0.0033170913554126883,9.808389130487659e-05,6.720730318540904e-05,0.006575186915516164,0.009128142322378255
505.5407263609048,0.0034502966630243653,0.010453762353659394,0.9207656390054699,0.004359548225759914,4.9635009552210736e-05,3.602471268174189e-06,0.001157343254846178,0.01822172088112467
508.91099786997745,0.0034791486363266793,0.010211841805614418,0.911174804692941,0.004391637799891575,9.89856560006096e-06,1.9328047687149105e-06,0.0005105165135963486,0.02054418614341613
512.2812693790501,0.0035260951697240845,0.010625797352820352,0.9221689912144654,0.003047020819283521,8.929391460696929e-06,8.084910967397167e-07,0.0010717635994125713,0.01862714899850449
515.6515408881229,0.003621120211064526,0.010232596130842516,0.9663449560242241,0.007301872836338078,4.082876135340976e-06,8.142993306888285e-07,0.022478834159098817,0.005612439267221587
519.0218123971955,0.0037061759213003666,0.01059936565955115,0.9963220438910668,0.009729529571484078,2.0055368481179394e-05,5.314251654193828e-07,0.025025014185748776,0.0015260696259363825
522.3920839062682,0.003544688946346029,0.01059367125632879,0.9700356863875691,0.012083236123515435,1.4904902659973968e-05,1.7611567808261116e-07,0.024344292682551224,0.0007512539760584111
525.762355415341,0.0035437586263406813,0.010314236775103451,0.9644373790785036,0.013868430741857486,8.755217457257474e-06,3.4283381621657524e-07,0.024993903499838533,0.0008669230706176112
529.1326269244136,0.003506283924309262,0.010059211929382667,0.9764152663323588,0.014251770471115869,7.416973776359955e-06,5.368232062224015e-07,0.023541551247741956,0.0012338374164583828
532.5028984334864,0.003486061433342852,0.009401964009762053,0.9593928827664577,0.013407139050445478,2.1005828299326947e-05,7.095390485278905e-07,0.02227808853801403,0.0010458154865852314
