,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,start_time,min_time,max_time,min_amplitude,max_amplitude,dU_max,dU_min,dstd_max,dstd_mean,el_peak12_ratio,n_other_quenches,dstd_score_pos_15,dstd_score_elpos_15,dstd_score_pos_15_exp,dstd_score_elpos_15_exp,dstd_score_pos_15_tuk,dstd_score_elpos_15_tuk,wiggle_magnets,wiggle_area_pos,wiggle_area_elpos
1246,RB,RB.A78,1.61565760048e+18,B23R7,0.0,49.562,0.09900000000000375,0.6000000000000014,0.02863065819991295,0.22826857943283851,0.23784732818603516,-0.12271404266357422,0.07219850491327204,0.017283258182373147,1.002194467126305,0.0,1.306893072620904,1.135890308199551,2.4921245863259442,1.285155595646556,1.4289866582506063,1.1445615956462918,1.0,10.0,12.0
1247,RB,RB.A78,1.61565760048e+18,C22R7,1.0,83.962,0.09900000000000375,1.899000000000001,0.031229783367637154,0.023313092869639007,0.042168617248535156,-0.08812618255615234,0.02659243525082116,0.014351258188956578,1.0723352265430381,0.0,0.9969896166104082,1.077029785951881,1.0961568382098372,1.0693361665486711,0.9930778858459218,1.1135603194455652,6.0,11.0,11.0
1248,RB,RB.A78,1.61565760048e+18,C23R7,2.0,118.161,0.0969999999999942,1.7999999999999972,0.020124003092448106,0.022448438008626503,0.03553485870361328,-0.05875110626220703,0.01903628035535679,0.01478175421365142,1.01834104907641,0.0,1.0088593492000586,1.005946905629827,1.0392813988545027,0.9979248527690832,1.0235708679504238,1.0117932632652995,8.0,21.0,36.0
1249,RB,RB.A78,1.61565760048e+18,B22R7,3.0,137.562,0.19599999999999795,1.8999999999999773,0.014258506314066555,0.026822058146431793,0.030323028564453125,-0.07343864440917969,0.02092067049690695,0.012671418049512816,1.0088898162265971,0.0,1.0082605179255761,0.9998663536847692,1.0021125220082,0.9801611353289418,0.9988332312892129,0.9783680228611276,6.0,36.0,13.0
1251,RB,RB.A78,1.6157091362e+18,C28R7,0.0,30.342,0.10000000000000142,1.8999999999999986,0.04222686039774004,0.02622113102360757,0.0653848648071289,-0.10944747924804688,0.03610426353241025,0.015070684203693431,1.0478208386762968,0.0,0.8635525822496833,0.9255672936821492,0.8060858943686662,0.881618925475938,0.8681596178795109,0.918782866776483,3.0,7.0,15.0
1252,RB,RB.A78,1.6157091362e+18,A28R7,1.0,64.741,0.10099999999999909,1.8960000000000008,0.03566710364739656,0.02674935195619721,0.05733013153076172,-0.04738044738769531,0.02446774767744467,0.010110859586514517,1.074164226893009,0.0,1.1173676032225763,1.077643668961048,1.0891513219015976,1.0863201229219168,1.0713777280290477,1.0655319747236804,1.0,18.0,14.0
1253,RB,RB.A78,1.6157091362e+18,A29R7,2.0,116.637,0.1039999999999992,1.9050000000000011,0.023156623840332013,0.02715195973714213,0.04169464111328125,-0.06017303466796875,0.02042222770205228,0.01554421182072221,1.0111309934053918,0.0,0.9991421812389816,0.9952627960911964,1.0062268068476625,1.0165057215137503,0.9979344111116857,1.0035691431760587,8.0,19.0,12.0
1255,RB,RB.A78,1.61574209764e+18,A23L8,0.0,32.802,0.0,1.899000000000001,0.08708008966947922,0.0388952148588082,0.10755252838134766,-0.04974842071533203,0.02531928181112883,0.009451733528810841,1.0212471838874704,0.0,1.9157777971850547,0.974902630402158,2.2238591410734334,0.8960233427978711,1.9270173222240419,1.0706967714626572,4.0,27.0,8.0
1256,RB,RB.A78,1.61574209764e+18,C23L8,1.0,65.502,0.0,1.9010000000000105,0.1039755675966374,0.02251634534621072,0.055908203125,-0.09855079650878906,0.02749318352379722,0.01729566915668682,1.069598368673986,0.0,1.1588465899401144,1.0396567026716492,1.2945935085325238,1.2891984066298166,1.1482635520218394,1.1120026667641851,0.0,10.0,9.0
1257,RB,RB.A78,1.61574209764e+18,C22L8,2.0,98.802,0.09999999999999432,1.8999999999999915,0.02421776453654001,0.03110999425252281,0.04169464111328125,-0.06680583953857422,0.019656989147043953,0.01428296330365943,1.0518904035619692,0.0,1.0603905209143802,1.038255764227591,0.9951209214076335,1.016480113253793,1.088215232368543,1.0479108666393906,0.0,25.0,8.0
1258,RB,RB.A78,1.61574209764e+18,B22L8,3.0,149.801,0.20100000000002183,1.9000000000000057,0.01911124927085517,0.02667544192115745,0.028902053833007812,-0.055434226989746094,0.01581113605859099,0.009549313863105332,1.0057155518427208,0.0,1.0337121639616602,1.0993031845751062,1.0675046863757571,1.067364939808851,1.029138321615808,1.0925166971921794,2.0,11.0,25.0
1260,RB,RB.A78,1.61578851612e+18,B22L8,0.0,58.822,0.09999999999999432,1.8999999999999986,0.058420658111572266,0.026676466590480175,0.07154464721679688,-0.11513328552246094,0.03200993272804367,0.018127630135342954,1.1477181483847791,0.0,1.1022630839814431,0.8719650205619645,1.1620089897813493,0.9468885739948112,1.0482358473467897,0.9202749823612597,0.0,8.0,8.0
1261,RB,RB.A78,1.61578851612e+18,C21L8,1.0,111.322,0.20000000000000284,1.899000000000001,0.023357214517151448,0.022469583726087095,0.032692909240722656,-0.07675552368164062,0.022402947607186016,0.014146088868341445,1.0702992146164896,0.0,0.9906282171740379,0.9791907953376024,0.8905232690486315,0.9489974138689227,0.9706286881754114,0.9404132190841861,8.0,9.0,7.0
1262,RB,RB.A78,1.61578851612e+18,C22L8,2.0,119.521,0.0969999999999942,1.9009999999999962,0.025711917877197177,0.02719312667846685,0.035060882568359375,-0.06917476654052734,0.020604439842572573,0.015156005874528722,1.0464282123304074,0.0,1.0399214876288467,0.9864461270760431,1.1229200700833835,1.0504119726632042,1.0334358785432203,1.004421670013029,2.0,12.0,12.0
1265,RB,RB.A78,1.61677706968e+18,B15L8,0.0,58.662,0.0,1.899000000000001,0.055967437593560376,0.02675726539210288,0.05401325225830078,-0.03837776184082031,0.022194581107176346,0.0056930762139332704,1.0192024582126067,0.0,1.1171828203866987,0.8662945155032387,0.8812243060750319,0.7469027875913308,1.0341432844206353,0.8529666195632366,4.0,7.0,6.0
1266,RB,RB.A78,1.61677706968e+18,C14L8,1.0,71.362,0.10000000000000853,1.899000000000001,0.037357829264458076,0.023840177927585415,0.04738044738769531,-0.0739126205444336,0.025293758486054585,0.012726226819034637,1.0140939328890843,0.0,0.904154104582693,0.8647097832706533,0.9505179009700578,0.822707009865468,0.8708976228716627,0.8550378004789364,4.0,10.0,7.0
1267,RB,RB.A78,1.61677706968e+18,B14L8,2.0,105.563,0.09499999999999886,1.7999999999999972,0.025054594675699704,0.02290980656941688,0.0374298095703125,-0.061120033264160156,0.02020735808193144,0.014673188161207893,1.0209930936719136,0.0,0.972133617310122,0.9769917293221754,0.9701832954449232,0.9789247507115787,0.9708566358323701,0.9792315983481619,5.0,15.0,20.0
1268,RB,RB.A78,1.61677706968e+18,C15L8,3.0,137.362,0.19900000000001228,1.9000000000000057,0.018799256958417665,0.021893027644829477,0.0279541015625,-0.05922508239746094,0.01757918731905836,0.01099662299206712,1.0951980404475872,0.0,0.965881100176834,1.0110324917965312,0.85309746048587,0.9591645729616564,0.966246283878409,1.0008138922251844,8.0,15.0,15.0
1269,RB,RB.A78,1.61677706968e+18,A14L8,4.0,175.762,0.2990000000000066,1.8959999999999866,0.017453625395491335,0.027294764647612713,0.030323028564453125,-0.036955833435058594,0.015189012274983893,0.008321475933170005,1.045222801986941,0.0,0.9801010432150918,0.9744843791237502,0.9714358190259634,1.0224311072674725,0.9728438452086462,0.9910975719750641,7.0,29.0,10.0
1271,RB,RB.A78,1.616826883e+18,A20R7,0.0,0.136,0.501,0.0,0.3965082733254679,0.6538656949996948,0.3259744644165039,-5.431643486022949,1.2563137296338796,1.1598689411713643,1.0138177226530305,0.0,1.0251064863667143,0.9771420404638673,1.0541048632407466,0.9707516014342389,1.0367302701288403,0.971630756247053,2.0,42.0,10.0
1272,RB,RB.A78,1.616826883e+18,B18R7,1.0,27.942,0.0,1.899000000000001,0.04327861204841987,0.028158251023450376,0.06917476654052734,-0.051171302795410156,0.029535271574715284,0.00683878454973843,1.3034270333240252,0.0,1.627928712525869,1.509724612542835,2.8337250024672085,1.8898814956578445,1.9929760416744042,1.6891430689976077,4.0,15.0,20.0
1273,RB,RB.A78,1.616826883e+18,B20R7,2.0,36.242,0.09900000000000375,1.8950000000000031,0.04266745885213297,0.02540194511413585,0.06680583953857422,-0.0644378662109375,0.030549879008853347,0.01622341917459309,1.009457439809802,0.0,0.969171395897386,1.0527654786146634,0.9324650168235352,1.0237918730551012,0.9458256902616254,1.0248961517655366,3.0,25.0,30.0
1274,RB,RB.A78,1.616826883e+18,C20R7,3.0,59.342,0.09900000000000375,1.899000000000001,0.03006225304315535,0.026991063316396335,0.05306529998779297,-0.08670520782470703,0.02331228169889416,0.016637977460133305,1.1710968539681026,0.0,1.0739255829387133,1.1539144688926701,1.0864354844368658,1.1756334589565685,1.0721551228601591,1.1719702529696723,0.0,22.0,24.0
1275,RB,RB.A78,1.616826883e+18,A18R7,4.0,64.241,0.09999999999999432,1.8960000000000008,0.030368175636342976,0.027006765612128447,0.052117347717285156,-0.1108694076538086,0.027216122674216147,0.022146090016942132,1.0391592935109961,1.0,1.1221171601590212,0.9789376110361867,1.077185641435071,0.9262265464582756,1.0972652768285125,0.9712621527082069,5.0,27.0,18.0
1276,RB,RB.A78,1.616826883e+18,B19R7,5.0,64.341,0.0,1.9010000000000105,0.030368175636342976,0.02681357195588152,0.052117347717285156,-0.0374298095703125,0.01850330516834646,0.005601856642888543,1.072889378099026,0.0,0.9638321016257658,1.1122878505113913,1.4164755666217537,1.2136882073545012,1.15066065899163,1.1655619772163195,4.0,17.0,30.0
1277,RB,RB.A78,1.616826883e+18,A19R7,6.0,107.842,0.19899999999999807,1.899000000000001,0.02554567271265462,0.022922062051707215,0.036956787109375,-0.08765220642089844,0.027923887734796378,0.019944281477470807,1.0201049302469951,1.0,0.9821370902226375,0.9800973108247413,0.9696660566158168,0.9319766781137396,0.9666463398632483,0.9552374760800681,6.0,21.0,12.0
1278,RB,RB.A78,1.616826883e+18,C19R7,7.0,108.041,0.0,1.9000000000000057,0.02554567271265462,0.027124016860435862,0.036956787109375,-0.024164199829101562,0.014825894415257451,0.005758514130098518,1.044461305567346,0.0,0.8921059349393697,1.0803212057795628,0.9109294299987967,0.8647216819123859,0.9237457542538651,1.0082894062016707,8.0,17.0,15.0
1279,RB,RB.A78,1.616826883e+18,A21R7,8.0,190.842,0.29599999999999227,1.899000000000001,0.017161965370178223,0.02088322242101026,0.028902053833007812,-0.042168617248535156,0.01429273363016186,0.007656376500839455,1.0437653166994183,0.0,1.094983237839539,0.9881053145887326,1.071406235791667,0.9776969742246154,1.125431116048808,0.9925408603068299,9.0,25.0,17.0
1281,RB,RB.A34,1.61683237444e+18,A26L4,0.0,47.202,0.10000000000000142,1.8980000000000032,0.024998915822882495,0.026220666734795728,0.0374298095703125,-0.08149337768554688,0.023777619097240382,0.013983692446797369,1.0332722860297707,0.0,0.8612083337704064,0.8568555486291826,0.9460026712889891,0.7543109770080783,0.8681578015480543,0.8356059864404896,2.0,8.0,6.0
1282,RB,RB.A34,1.61683237444e+18,C26L4,1.0,55.101,0.10300000000000153,1.8980000000000032,0.020125824884073218,0.0221215052320467,0.042641639709472656,-0.0739126205444336,0.020436492032316404,0.015668269601003124,1.0082160610403956,0.0,0.9245679573123339,0.9003522690245761,1.0788919625096154,1.048019445282065,0.9539740243082621,0.979760939726672,0.0,27.0,29.0
1284,RB,RB.A34,1.61686556272e+18,B10R3,0.0,30.72,0.0,1.8980000000000032,0.02909161542591221,0.02944117784500122,0.042168617248535156,-0.02321624755859375,0.015369308333752637,0.006303058905170303,1.1532269004901439,0.0,1.045371293520766,1.1188882573235899,1.1931725102267592,1.190752049721647,1.1182982895291627,1.2687802251603204,7.0,6.0,7.0
1285,RB,RB.A34,1.61686556272e+18,A11R3,1.0,126.421,0.09999999999999432,1.9009999999999962,0.014329651333638171,0.015177032015971204,0.028901100158691406,-0.06917476654052734,0.01893415117870634,0.013340381458754148,1.057093960591379,0.0,0.9963083296661568,0.9878455378022905,1.026356258546931,0.924267034447783,0.9995800023848979,0.985835371020275,7.0,5.0,8.0
1287,RB,RB.A34,1.61691728918e+18,A20R3,0.0,0.256,0.404,0.10499999999999998,0.16315230570341477,0.45875029187453453,0.2956504821777344,-5.158734321594238,1.187310958197594,1.1530237311490914,1.003534906008115,0.0,0.9905559437391637,0.9960957419132247,0.9918417576515888,0.9966313186404161,0.9932489314524775,0.9950340364506013,4.0,6.0,6.0
1288,RB,RB.A34,1.61691728918e+18,B17L4,1.0,36.562,0.0,1.899000000000001,0.08525591338707095,0.031154736777804892,0.09712934494018555,-0.0464324951171875,0.021447335254384494,0.00929206708364902,1.264437549441194,0.0,1.6408999930602046,0.883888621229645,1.6796579091937298,0.9006544602464002,1.606992277796105,0.9203049553818161,8.0,14.0,12.0
1289,RB,RB.A34,1.61691728918e+18,B20R3,2.0,48.16,0.09700000000000131,1.9000000000000057,0.020127290089924976,0.030310249328612926,0.037430763244628906,-0.061120033264160156,0.01950618226465972,0.015146829836805707,1.0136556969922241,0.0,0.9791308496597834,0.9973327027732135,1.0412503072620611,1.0139699285646098,0.9790279493548445,1.0060057483609994,3.0,7.0,9.0
1290,RB,RB.A34,1.61691728918e+18,A17L4,3.0,68.061,0.29999999999999716,1.9009999999999962,0.029126077084927537,0.017927756180634802,0.03932476043701172,-0.07580852508544922,0.027043871909978458,0.022971858437611587,1.0320351261800846,1.0,0.9742995532165316,1.0148536809489705,0.9383214761129195,1.014568014313904,0.9777026227120108,1.0194919308182873,5.0,15.0,15.0
1291,RB,RB.A34,1.61691728918e+18,C20R3,4.0,68.257,0.1039999999999992,1.9039999999999964,0.029126077084927537,0.030198374310055343,0.03932476043701172,-0.07580852508544922,0.023656342382989026,0.017623800854962148,1.0868611504746797,0.0,1.0033101500129007,1.04780392223198,1.0468626042304905,1.1924311456562724,0.9987506659406475,1.071417035378027,4.0,10.0,10.0
1292,RB,RB.A34,1.61691728918e+18,A18L4,5.0,94.758,0.1039999999999992,1.9040000000000106,0.02151775360107422,0.017008716557302073,0.033165931701660156,-0.06917476654052734,0.019574794495608124,0.015811877127770872,0.0,0.0,0.9366205404378682,1.063835858800013,0.8677433085440468,1.0703521804701366,0.9457403947093752,1.063002768087787,1.0,10.0,8.0
1294,RB,RB.A78,1.616939086e+18,B33L8,0.0,35.241,0.0,1.8999999999999986,0.04022917622014077,0.024571952066923863,0.06348943710327148,-0.04832649230957031,0.027062377602098064,0.0061593668699716515,1.1555404415428965,0.0,0.8470777986246041,0.8699848545659432,0.8469169920891111,0.7190747965072218,0.9069220616096085,0.8222577342310509,2.0,8.0,6.0
1295,RB,RB.A78,1.616939086e+18,C33L8,1.0,76.442,0.0,1.8960000000000008,0.030652311464018922,0.023338248398130368,0.045485496520996094,-0.032217979431152344,0.018043372368375537,0.004349934638070796,1.0389599239119105,0.0,0.7364270267238318,0.754690872383561,0.8788115079937119,0.6639131870420638,0.776108169314571,0.7315283644792728,7.0,8.0,8.0
1296,RB,RB.A78,1.616939086e+18,C32L8,2.0,122.141,0.19699999999998852,1.8999999999999915,0.019015108744303344,0.025806420644124195,0.03127098083496094,-0.04358959197998047,0.014600008439649892,0.010799381619771,1.0221700509192206,0.0,0.95700987949159,0.9768226946615959,0.9119546736127496,0.94492706162066,0.9536848633349219,0.9709275892561867,7.0,9.0,8.0
1298,RB,RB.A78,1.6169621744e+18,B28L8,0.0,40.138,0.49900000000000233,0.6039999999999992,0.15104867596375282,0.3295902672566866,0.28285837173461914,-0.345400333404541,0.09795127571308906,0.01810293007606276,2.1819202969972435,0.0,2.162218177148426,2.0352155952830833,2.429102834277897,2.6613676871655776,2.439460494901873,2.252304490648174,6.0,33.0,21.0
1299,RB,RB.A78,1.6169621744e+18,A28L8,1.0,78.742,0.09999999999999432,1.8960000000000008,0.0347407258899004,0.027684022259238716,0.06159400939941406,-0.09428691864013672,0.025674923420919073,0.017498439765522213,1.0375441745467144,0.0,1.023989175642681,1.0076708741892209,1.1279342559551209,1.1133227474338345,1.0203811138172934,1.0621625647468222,0.0,10.0,9.0
1300,RB,RB.A78,1.6169621744e+18,A29L8,2.0,87.443,0.0,1.7990000000000066,0.026946506500244105,0.024046681722005303,0.04169464111328125,-0.029375076293945312,0.014579160280430277,0.0040761895822196085,1.0203554340782963,0.0,1.191126434183422,0.8125403465031094,2.1753142812018944,0.848419692973471,1.3345977073711375,0.8864551345951394,7.0,12.0,11.0
1301,RB,RB.A78,1.6169621744e+18,B29L8,3.0,142.542,0.19999999999998863,1.899000000000001,0.017235307885496542,0.02723528714788026,0.03127098083496094,-0.04453754425048828,0.01503236377260676,0.010921757656749456,1.0052827143019945,0.0,0.9755510791794969,1.0129013157363778,1.0208736781223586,1.0218383895874807,0.99181471805158,1.011124690243585,7.0,11.0,11.0
1303,RB,RB.A34,1.61696569436e+18,A28L4,0.0,47.281,0.5960000000000036,1.9040000000000035,0.03536908989710508,0.02223069778341369,0.04311561584472656,-0.08717918395996094,0.028232317466657345,0.021505003435477916,1.1141852955301992,1.0,0.9635088629237492,0.9746591218289111,0.9308665175947192,0.9402436136087085,0.9746622901735,0.9649520766214197,2.0,8.0,7.0
1304,RB,RB.A34,1.61696569436e+18,C28L4,1.0,47.782,0.09500000000000597,1.9000000000000057,0.03536908989710508,0.02972033165938015,0.04311561584472656,-0.08717918395996094,0.02640549839667872,0.017300152626309934,1.176339609790554,0.0,0.9151490262207401,0.9549640737520276,0.8536727238421886,0.8803389011108282,0.9243478173645593,0.9382114104064475,1.0,8.0,7.0
1305,RB,RB.A34,1.61696569436e+18,A29L4,2.0,182.684,0.29699999999999704,1.3969999999999914,0.012123006184895813,0.026775709788004587,0.0279541015625,-0.041693687438964844,0.013541128995591392,0.00876376394173014,1.0325336815500448,0.0,0.9312527394403103,1.0052847584249653,0.9615802251455118,1.0345806977370688,0.9298802587504356,0.9835541855622592,9.0,9.0,9.0
1307,RB,RB.A78,1.61699758034e+18,B27L8,0.0,49.801,0.19699999999999562,1.9009999999999962,0.02174464024995526,0.025441715591831837,0.056382179260253906,-0.07628154754638672,0.02865746078915811,0.01757061302329682,1.008945384791655,0.0,1.0262842475975118,0.985683623362095,1.0882189134356306,0.9324767342191751,1.0259339174691173,0.974121443500199,5.0,15.0,6.0
1308,RB,RB.A78,1.61699758034e+18,A27L8,1.0,71.403,0.19899999999999807,1.7989999999999924,0.035164845700295544,0.029014284247594446,0.048801422119140625,-0.05306529998779297,0.021323238022697304,0.011871803868827796,1.0644123673746348,0.0,1.0279727628057613,0.9917074205956322,1.0003939249840597,1.0090375252160717,1.0076015324705072,0.9765088506936932,1.0,10.0,10.0
1310,RB,RB.A34,1.61703533608e+18,A8L4,0.0,34.757,0.10300000000000153,1.9050000000000011,0.04208717848125332,0.03148573637008667,0.054961204528808594,-0.10044574737548828,0.030391950325887474,0.018786380285354995,1.0476736679571785,0.0,1.0543650542170508,1.2445349800004684,1.3275112647284781,1.214587231282236,1.1331035024593568,1.2783567231896176,9.0,3.0,7.0
1311,RB,RB.A34,1.61703533608e+18,A9L4,1.0,233.161,1.0,1.8009999999999877,0.014878942476992618,0.025893103997438938,0.026058197021484375,-0.023690223693847656,0.011309920390332316,0.0046874107001840274,1.008938879450055,0.0,1.1147501575781056,0.9898739793242369,0.9118776552936074,0.9216630668420388,1.0419387372570914,1.0205447567856134,10.0,1.0,2.0
1313,RB,RB.A78,1.61703886362e+18,B8L8,0.0,52.821,0.0,1.9010000000000034,0.05851116305903403,0.025482660845706384,0.07012271881103516,-0.041220664978027344,0.026029042302209246,0.007831813760896478,1.141076421297817,0.0,1.4419928834271476,0.748675553573247,1.723020273268607,0.9012007510154444,1.4231144894709586,0.7762294348593657,2.0,2.0,1.0
1315,RB,RB.A34,1.6170812529e+18,A29L4,0.0,0.34,0.297,0.2,0.41461553071674473,0.42032875512775636,0.3923072814941406,-5.4700212478637695,1.264971084932644,1.1686618939891709,1.0011134914252156,0.0,1.0405215792361506,1.0077358454932308,1.0554362130618258,1.0016522683160511,1.0446552213671625,1.007603412443351,0.0,5.0,9.0
1316,RB,RB.A34,1.6170812529e+18,C29L4,1.0,24.741,0.0,1.8960000000000008,0.053940457224056715,0.032821036332491005,0.0554351806640625,-0.04311561584472656,0.018122717459898876,0.007899158440342202,1.170774440780933,0.0,1.2535148264653466,1.3745250584795854,1.6636031655649202,1.7010922108101696,1.3242491017838653,1.5085647084895992,6.0,15.0,24.0
1317,RB,RB.A34,1.6170812529e+18,C28L4,2.0,85.042,0.0969999999999942,1.7989999999999924,0.016993700663248568,0.02979916254679349,0.03127098083496094,-0.06159400939941406,0.019479907173117563,0.015202622845090911,1.0166728363037252,0.0,0.9716105986287474,1.0048913881924069,0.9437751901812818,0.9933915452727963,0.978998152687539,1.0087032724755693,6.0,10.0,14.0
1318,RB,RB.A34,1.6170812529e+18,B28L4,3.0,192.138,0.30400000000000205,1.703000000000003,0.012872452703898363,0.026555150947314754,0.025585174560546875,-0.029850006103515625,0.012448966730979286,0.0071792355485231375,1.025879668060425,0.0,0.9127091466480404,1.0632871633993777,0.926570165047648,1.032070301429004,0.9319607998598657,1.1164328262441199,8.0,10.0,15.0
1319,RB,RB.A34,1.6170812529e+18,A30L4,4.0,269.442,0.5999999999999659,0.0,0.014964642167902276,0.02539837765855857,0.024637222290039062,-0.024164199829101562,0.009921973579037333,0.003373464790886149,1.1883394604281992,1.0,0.887556656242874,1.1419515024785452,0.8324439364500444,1.429652345751263,0.7847508372090349,1.1856306318139054,11.0,18.0,17.0
1320,RB,RB.A34,1.6170812529e+18,A28L4,5.0,269.542,0.5,0.0,0.014964642167902276,0.02543350790633636,0.024637222290039062,-0.024164199829101562,0.011491463460418362,0.0031321808995175837,1.340457248865849,0.0,0.9342560508378387,1.4402298136944705,1.2466568913803222,1.3984357079313159,0.9845741289515687,1.524516651652869,13.0,12.0,20.0
1322,RB,RB.A78,1.61708323274e+18,A25R7,0.0,32.102,0.5,1.9000000000000057,0.04792618909418955,0.025017466766154683,0.06585884094238281,-0.07486152648925781,0.03474717858745676,0.022131038437197836,1.0218799412280586,1.0,1.0054034649564316,1.05638648279456,1.0051729929699753,1.100550374727434,0.9893906534219601,1.066128843411407,2.0,8.0,44.0
1323,RB,RB.A78,1.61708323274e+18,C25R7,1.0,32.602,0.0,1.7990000000000066,0.04792618909418955,0.02637345901388244,0.06585884094238281,-0.04974842071533203,0.02418450472803987,0.00513442829303915,1.0934227370547236,0.0,1.058146389824138,1.0020855727934865,1.042559004000383,0.8322106887386179,1.1097229030421434,1.031098769157021,4.0,13.0,9.0
1324,RB,RB.A78,1.61708323274e+18,C24R7,2.0,181.101,0.20400000000000773,1.8000000000000114,0.017511450449625654,0.026425037384033123,0.03363990783691406,-0.027007102966308594,0.014852499860258786,0.008000086774809997,1.1011155739723577,0.0,1.0520120651229454,0.9752632259590468,1.0626523344078174,0.8441048638030326,1.0361440719933652,0.9504847703782848,4.0,22.0,17.0
1326,RB,RB.A34,1.61712046534e+18,B21L4,0.0,39.996,0.20400000000000063,1.9069999999999965,0.04569386494787153,0.02893277845884601,0.04548454284667969,-0.092864990234375,0.028834608658590558,0.01715754513589929,1.0729256072388795,0.0,1.0374633602152064,1.09880073692434,0.9795854723909606,1.004242860432092,1.0901464026029852,1.0822740866879368,2.0,8.0,6.0
1327,RB,RB.A34,1.61712046534e+18,A21L4,1.0,88.702,0.09900000000000375,1.9000000000000057,0.05562949022709951,0.015158577470590018,0.03127098083496094,-0.07817745208740234,0.02231475850705179,0.013860866622178575,1.0341614048877856,0.0,1.0813510885923896,0.928626432562727,1.314691446336336,0.9203215479027164,1.1081940440864424,0.9191880982079519,7.0,12.0,8.0
1328,RB,RB.A34,1.61712046534e+18,A22L4,2.0,125.602,0.20000000000000284,1.597999999999999,0.01734411239624034,0.027401224772135357,0.0279541015625,-0.06348991394042969,0.016921200138052917,0.013376925951196442,1.002332549979782,0.0,0.9943833971595458,0.99215111198236,0.9987978565609357,0.9826275406709337,0.9958757610160861,1.0030128523751005,5.0,12.0,12.0
1330,RB,RB.A78,1.61712345812e+18,B24L8,0.0,44.022,0.10000000000000142,1.899000000000001,0.0414296263142635,0.02479058817813229,0.059699058532714844,-0.08812665939331055,0.02536902425098308,0.01664124704924488,1.1473699026852509,0.0,1.0719690083609088,1.0440532105187583,1.1775237366054891,1.0170680670988,1.1592737681994765,1.0844569813491185,0.0,12.0,8.0
1331,RB,RB.A78,1.61712345812e+18,C24L8,1.0,89.219,0.10200000000000387,1.9030000000000058,0.01936588539982509,0.022918461174365135,0.04027366638183594,-0.06775379180908203,0.022468316116408153,0.0164108242579485,1.0090934874751458,0.0,1.015462057321695,1.0280442160060836,1.0167615629013265,1.005680114334329,1.0395424894473437,1.0420556697521601,5.0,9.0,11.0
1333,RB,RB.A34,1.61716854382e+18,B30R3,0.0,29.418,0.1039999999999992,1.9030000000000022,0.02373965162979985,0.02165113624773518,0.04027366638183594,-0.0748605728149414,0.020616641682962383,0.01658610148397306,1.0781808616311876,0.0,0.9949265766250344,0.9998319008629142,0.9992168378548584,1.03590551025751,0.9961498197900663,0.9875789646352857,0.0,24.0,25.0
1334,RB,RB.A34,1.61716854382e+18,C30R3,1.0,61.521,0.0,1.7999999999999972,0.034076261204599945,0.01834042024928184,0.03553485870361328,-0.03600883483886719,0.014874530761121461,0.006400961674155175,1.071687667691849,0.0,1.03615516861816,1.1354931223426132,1.005185265712339,1.2960082788761504,1.0903648761263705,1.1760963738452717,6.0,12.0,14.0
1335,RB,RB.A34,1.61716854382e+18,C29R3,2.0,95.821,0.09700000000000841,1.9000000000000057,0.02072098414103163,0.028614508310953468,0.03079700469970703,-0.06206703186035156,0.01892596188756748,0.014366739290320209,1.112070887692319,0.0,0.9778118670004182,0.9593249959998709,1.0247417237774314,0.8900280317706831,0.9983659002543622,0.927275804258483,4.0,12.0,14.0
1337,RB,RB.A78,1.61717025514e+18,A18L8,0.0,37.402,0.5970000000000013,1.9009999999999962,0.09103845128949928,0.030797048909774638,0.0919179916381836,-0.14498281478881836,0.05069875952696269,0.02831083890802568,1.2088561401757345,1.0,1.1134667275700685,0.879794539885485,1.2528158928435682,1.056925826858969,1.0719097153341623,0.9256919277799904,0.0,10.0,13.0
1338,RB,RB.A78,1.61717025514e+18,C18L8,1.0,37.802,0.19700000000000273,1.899000000000001,0.09103845128949928,0.02931904950678721,0.0919179916381836,-0.14498281478881836,0.04173060208535426,0.022485032154058834,1.1651037220540983,0.0,1.2919828596535707,0.8756446124168165,1.4670179186021324,0.8714587596333597,1.250590884218953,0.8701955739914957,0.0,10.0,14.0
1340,RB,RB.A78,1.61721418594e+18,B8R7,0.0,57.601,0.0,1.9010000000000034,0.04942752813038087,0.024796147095529797,0.05401325225830078,-0.039798736572265625,0.022902355204989146,0.006048416641717946,1.054159416132079,0.0,0.7408303426355728,0.5722007026379705,0.7232343725813561,0.6829472834318936,0.7586464665291744,0.5840429620706633,4.0,5.0,1.0
1342,RB,RB.A78,1.61725416238e+18,B26L8,0.0,32.762,0.09599999999999653,1.8999999999999986,0.05722987024407722,0.02557281443947268,0.0833883285522461,-0.13740158081054688,0.039754078864059364,0.020679878997518525,0.0,0.0,1.0325419573154524,0.9909048328538311,1.1323128387331276,1.2308024152057004,0.9986767283077724,1.0382237942785415,2.0,8.0,8.0
1343,RB,RB.A78,1.61725416238e+18,A26L8,1.0,56.859,0.30299999999999727,1.902000000000001,0.03700001823981047,0.02458091761102743,0.05401325225830078,-0.05969810485839844,0.02649951695460463,0.01481390197029226,1.038636006089359,0.0,1.0033783314033207,0.9859350351718102,0.9744085184753467,0.9439828978421073,1.0021620723491758,0.9780315547970566,1.0,12.0,8.0
