n_components,beta_loss,f_window,weights_cosine,weights_euclidean,weights_sqeuclidean,weights_seuclidean,weights_correlation,weights_jensenshannon,weights_chebyshev,weights_canberra,comp_cosine,comp_euclidean,comp_sqeuclidean,comp_seuclidean,comp_correlation,comp_jensenshannon,comp_chebyshev,comp_canberra,weights_norm_cosine,weights_norm_euclidean,weights_norm_sqeuclidean,weights_norm_seuclidean,weights_norm_correlation,weights_norm_jensenshannon,weights_norm_chebyshev,weights_norm_canberra,comp_norm_cosine,comp_norm_euclidean,comp_norm_sqeuclidean,comp_norm_seuclidean,comp_norm_correlation,comp_norm_jensenshannon,comp_norm_chebyshev,comp_norm_canberra
5.0,frobenius,tukey,0.3221768469017716,0.005745617734559904,0.00017711961772168627,1.6771206295377985,0.8069795172471611,inf,0.0046821722498782085,2.8813208325415425,0.18832605753579604,0.1915863972507407,0.18487864480267652,1.7313532689416076,0.26081052871044597,0.3096121586597214,0.17760597785581633,3.9841384502929746,0.32323418550986505,0.7593186151125396,0.636574880473792,2.9706915000805982,0.7805400421484443,inf,0.5575531934587898,2.5464841520790733,0.188326057535796,0.4307780161719267,0.3766521150715921,2.19583467297096,0.26081052871044597,0.3096121586596,0.35602131371404433,3.8794819653833343
6.0,frobenius,ones,0.27147763132324976,0.005709096507126103,0.00012687353733295735,1.7633708475475323,0.614366089212502,inf,0.0045977391563797095,3.2633585369973783,0.20191133417176707,0.20158700339653368,0.2198422853667438,1.9005023114698738,0.27111138492076475,0.3316990005078422,0.18481939088634955,4.282889253677776,0.2715008727718767,0.6835910539237461,0.5679849031056272,3.2358214436511346,0.6031743956492337,inf,0.5046602501917241,2.793359529702639,0.20191133417176704,0.45225503590833327,0.40382266834353414,2.416260335391777,0.27111138492076475,0.3316990005078422,0.3539005267787998,4.143447614964252
6.0,frobenius,hanning,0.364255657197725,0.005334076307674498,0.00021198884452680255,1.6064798750975806,0.8918081410864938,inf,0.004062029124453822,3.330425256296569,0.19406234096213826,0.21766797219880354,0.24098106092066723,1.9729792117329061,0.25299998257540346,0.31149922034153343,0.1956478829939546,4.490363056582234,0.39077511620555616,0.8422287532033931,0.7510992529742041,3.299619504558111,0.9091164994331922,inf,0.5663181732323949,3.089730143431997,0.19406234096213823,0.4294259852029468,0.3881246819242765,2.3001725541329696,0.2529999825754034,0.31149922034153343,0.35172683227167884,4.405723990493322
6.0,frobenius,bartlett,0.34153402588459425,0.006363757105062699,6.154037689185431e-05,1.784388089275463,0.777072291703263,inf,0.004905309668248215,3.61705488398963,0.20283373659560514,0.2147040744901042,0.24147803747686994,1.966341080102924,0.2626370626673298,0.3247941713592592,0.19856290155428583,4.807791241919256,0.35010882593958537,0.789185795929857,0.6824170841865145,3.280939900553535,0.7446274853072764,inf,0.5590264467263177,3.2940945475653605,0.20283373659560502,0.44673373150996387,0.4056674731912102,2.348780031656884,0.2626370626673298,0.32479417135927385,0.3607025940761769,4.728354781580786
6.0,frobenius,blackman,0.3793887404226439,0.004700590779656106,0.00015921943750763293,1.7140568924776787,0.8499591523386042,inf,0.005002883829021951,3.347757315212323,0.20556493517291077,0.22279372416195042,0.24597410341889395,2.008887210515404,0.26812412580369394,0.32006322117557734,0.20055824102786535,4.551171454893039,0.37511003375596286,0.8244953352234903,0.7713970616966651,3.2891240497269503,0.8690047955184329,inf,0.5863830742159657,3.102030481064632,0.20556493517291075,0.44768024130671685,0.41112987034582155,2.318864950203254,0.26812412580369394,0.3200632211755775,0.3657746366688046,4.477342660502819
6.0,frobenius,flattop,0.32336572499142124,0.005780076210033376,0.00010890694083511899,1.3082826458506704,0.7254610161123864,inf,0.005904446337103992,3.5373400751688537,0.2521799343579279,0.2901547766254203,0.3490100137479795,2.1177746200066454,0.33201663812306953,0.3515430537959163,0.26543548350636165,4.816496315258855,0.34182417764393874,0.7903547973386049,0.6775607811318152,3.2508222495208776,0.7016778210638841,inf,0.5587055572908655,3.3817844867851155,0.2521799343579278,0.5164821476662098,0.5043598687158557,2.41554851141002,0.3320166381230696,0.35149005735628025,0.4118960393751165,4.816076090537226
6.0,frobenius,hamming,0.35705914128693295,0.0055124641850558586,0.00012242271147077313,1.6049091935381816,0.7272978897483157,inf,0.004687769987892116,3.6280687054059935,0.2019665381569733,0.21526707386939786,0.24250977505220775,1.9683009959540307,0.2612030521554208,0.3266969332545517,0.1992139695495794,4.746619356754568,0.34058012949269667,0.8096394104683781,0.7172907659630825,3.271221282631166,0.7530515027515139,inf,0.5532004644880677,3.36827484023039,0.2019665381569732,0.4455975890175071,0.4039330763139466,2.3491899657215307,0.26120305215542083,0.3266969332545501,0.360253523226841,4.654892334946874
6.0,frobenius,tukey,0.33297906957946716,0.00424257472960339,6.61594538191615e-05,1.5216605031610015,0.7169943818186009,inf,0.0040009767484430305,3.563630655518171,0.20597201042406316,0.21176781510463535,0.23798862533329787,1.9400088400415674,0.2700796845555419,0.32553493149873847,0.19672809155647908,4.770184156010203,0.33521382289640284,0.7780961297070285,0.6438405513607687,3.2658493940407065,0.732712000498565,inf,0.5391696730096875,3.374030536748048,0.20597201042406307,0.4499735017012651,0.4119440208481263,2.350555407105512,0.2700796845555419,0.32553493149874047,0.36487195905764486,4.680401077810251
7.0,frobenius,ones,0.2911771431882326,0.005438773275490658,7.07098662357095e-05,2.440553028134456,0.6783618059686953,inf,0.004687635914663603,3.796826599027994,0.20512833529165617,0.21136177950209056,0.24044075448763272,2.0137738529421267,0.2623550306360459,0.33829339633291394,0.1943945701624249,5.123271744651518,0.2873919371408304,0.7230209688020826,0.5663914072733769,3.5275743819276224,0.6970422798678443,inf,0.4909683584614447,3.286644918134587,0.20512833529165608,0.4566428045686302,0.41025667058331233,2.563383856990414,0.2623550306360459,0.33829339633291394,0.35672849343129376,4.974792537019919
7.0,frobenius,hanning,0.39460292575083894,0.006150216099002531,9.776286214365335e-05,2.201321067686229,0.8558917255265103,0.4197611785091434,0.004515531409876712,4.096237886571968,0.304608404185111,0.24185113524648008,0.25765867718714647,2.1730244888925245,0.40361543075645495,0.39179240586504416,0.21660114097740021,4.871899760467898,0.39304443788989213,0.8539741336113785,0.7905659207887484,3.565645397523461,0.8752942874617405,inf,0.5840998253436871,3.8501480397656,0.30460840418511087,0.6246344374242796,0.609216808370222,2.7887289732145852,0.40361543075645495,0.39179240586504416,0.4712449657522484,4.868438603170431
7.0,frobenius,bartlett,0.3509830844952573,0.005407578087353068,9.16643224863266e-05,1.4748992722379393,0.740840548897644,inf,0.004512771149539831,4.1611750773790614,0.29506179047807995,0.2402140123354831,0.2621915258691632,2.1331992108462123,0.38945463129328783,0.3943830157715925,0.22046193175318393,5.108000215020988,0.33684207490707774,0.8129899263767961,0.7026167400311574,3.5516423551904293,0.7081853953504923,inf,0.5494017985787603,4.0785978210524485,0.29506179047807995,0.6067268885283733,0.5901235809561599,2.7759341753173774,0.3894546312932878,0.3943830157715925,0.4601023516146216,5.097854721369459
7.0,frobenius,blackman,0.38964442352051076,0.0050390567376485534,0.0003978617656344645,1.6280444959489646,0.8492438318946068,inf,0.004625110516214228,4.025152988641661,0.31351136365050825,0.24760174665978824,0.261806834829949,2.220760321378381,0.4149313197148242,0.39150692832006845,0.22140166298936953,4.885996336220908,0.3815587267014748,0.846279430289978,0.7907002053366202,3.5744540440017363,0.85366144020122,inf,0.5811599099094498,3.8127686602155704,0.31351136365050813,0.6330125446209145,0.6270227273010165,2.7906490681149427,0.4149313197148242,0.3915069283200684,0.4771792541926046,4.886560712774924
7.0,frobenius,flattop,0.3615751840043071,0.005338710566334117,0.00013393947990152278,1.5143220541495583,0.7018717972393895,inf,0.00467798609805708,4.161616734944163,0.31778621922020595,0.31159652910442964,0.36433187904169045,2.355196139868038,0.41659210966189175,0.40809874258491896,0.28139734164127955,5.13285810528987,0.35711106511774726,0.8097181039705108,0.7237365670336331,3.542640920369203,0.7233511253215404,inf,0.5680742381857378,4.0907900784622315,0.31778621922020595,0.6326991102860968,0.6355724384404119,2.8261439643410156,0.41659210966189175,0.408098742584919,0.4790472034137962,5.188131104484135
7.0,frobenius,hamming,0.3561288688970654,0.004490190258055932,0.0001240826962431227,2.0136198221865134,0.7536673820281171,inf,0.004395006406012636,4.252091983617402,0.29255209697022727,0.23830970872817464,0.26143189020746543,2.1303285897487276,0.38549902944020425,0.3931376845072552,0.21876783139494424,5.036630203117215,0.35837445051346634,0.7897796359493822,0.6969504432218985,3.5651619062384876,0.7387380919819448,inf,0.5463152328526119,4.0545650191046585,0.29255209697022716,0.6013986392257196,0.5851041939404545,2.765359710672106,0.38549902944020425,0.3931376845072552,0.45718754776363396,5.011251508858906
7.0,frobenius,tukey,0.33382221835235903,0.0053725805422056355,8.151557087608751e-05,1.6878780560257793,0.7143490324028106,inf,0.0038833934352613033,4.399130499541699,0.20761269493960133,0.22300528573669465,0.2608656664609678,2.0619204464798284,0.26006427556310274,0.3312599051478596,0.20797139542422846,5.683343293642232,0.3442728081938222,0.8027381601505761,0.7068679865391574,3.533311356122621,0.7124625046243036,inf,0.5452242331990715,3.91356355266218,0.20761269493960133,0.4535097811312196,0.41522538987920266,2.509140162482497,0.26006427556310274,0.3312599051478574,0.36698024145941854,5.593243508932446
8.0,frobenius,ones,0.3004656781483723,0.005811038489198646,8.988847739986357e-05,2.1892008413993054,0.6602646101788219,inf,0.003858256918606426,4.5215228713886395,0.2720064562953913,0.22963460145251088,0.2559772603672682,2.176539760330567,0.3546531542999717,0.372259233367481,0.20875594315563342,5.069584683339343,0.31508019705084794,0.7465899536191815,0.6211147023441456,3.7698218346431807,0.6991178413331436,inf,0.4890527689953194,3.7975050102270607,0.2720064562953912,0.5656228682670756,0.5440129125907825,2.917409055009556,0.35465315429997174,0.372259233367481,0.4209626762632957,4.97502134085604
8.0,frobenius,hanning,0.39482466770057295,0.004660931968735158,0.00017272850430373734,1.95715140141917,0.808035083224209,inf,0.00424029095407539,4.77430419084545,0.31592761751103726,0.25319863040139395,0.2698737359002694,2.312835160745314,0.40469655698601337,0.3996530410050445,0.22279326057870485,5.813418741260341,0.40085363410478825,0.8575345881034578,0.7588623086113395,3.8038739136072963,0.8154840621794066,inf,0.5876525622757808,4.686323528348727,0.31592761751103726,0.6378653383929891,0.6318552350220745,2.9362770160302647,0.40469655698601337,0.3996530410050445,0.4795295496027434,5.838209585144679
8.0,frobenius,bartlett,0.35827729763369903,0.00498011110686141,0.00018533395468079485,1.6506680108446397,0.7039070491236087,inf,0.004864306758808086,4.871653602750903,0.30436404702687364,0.25119843193889624,0.28222743513519005,2.245927952949178,0.3884611000723722,0.4021004574042123,0.22721240724234706,6.007271517242119,0.34992647153719353,0.7921183009239724,0.703385288497111,3.806954325915029,0.7121604781071821,inf,0.5563984566481291,4.620158242775553,0.30436404702687353,0.619396406311238,0.6087280940537473,2.9263250021475087,0.3884611000723722,0.4021004574042123,0.4687905830225667,5.985302299639826
